id,city,mesoregion,state_abbreviation,state,region,city_padr
3164472,São Sebastião do Anta,Vale do Rio Doce,MG,Minas Gerais,Sudeste,SAO SEBASTIAO DO ANTA
3164506,São Sebastião do Maranhão,Vale do Rio Doce,MG,Minas Gerais,Sudeste,SAO SEBASTIAO DO MARANHAO
3164605,São Sebastião do Oeste,Oeste de Minas,MG,Minas Gerais,Sudeste,SAO SEBASTIAO DO OESTE
3164704,São Sebastião do Paraíso,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SAO SEBASTIAO DO PARAISO
3164803,São Sebastião do Rio Preto,Metropolitana de Belo Horizonte,MG,Minas Gerais,Sudeste,SAO SEBASTIAO DO RIO PRETO
3164902,São Sebastião do Rio Verde,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SAO SEBASTIAO DO RIO VERDE
3165008,São Tiago,Campo das Vertentes,MG,Minas Gerais,Sudeste,SAO TIAGO
3165107,São Tomás de Aquino,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SAO TOMAS DE AQUINO
3165206,São Tomé das Letras,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SAO TOME DAS LETRAS
3165305,São Vicente de Minas,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SAO VICENTE DE MINAS
3165404,Sapucaí-Mirim,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SAPUCAI MIRIM
3165503,Sardoá,Vale do Rio Doce,MG,Minas Gerais,Sudeste,SARDOA
3165537,Sarzedo,Metropolitana de Belo Horizonte,MG,Minas Gerais,Sudeste,SARZEDO
3165552,Setubinha,Vale do Mucuri,MG,Minas Gerais,Sudeste,SETUBINHA
3165560,Sem-Peixe,Zona da Mata,MG,Minas Gerais,Sudeste,SEM PEIXE
3165578,Senador Amaral,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SENADOR AMARAL
3165602,Senador Cortes,Zona da Mata,MG,Minas Gerais,Sudeste,SENADOR CORTES
3165701,Senador Firmino,Zona da Mata,MG,Minas Gerais,Sudeste,SENADOR FIRMINO
3165800,Senador José Bento,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SENADOR JOSE BENTO
3165909,Senador Modestino Gonçalves,Jequitinhonha,MG,Minas Gerais,Sudeste,SENADOR MODESTINO GONCALVES
3166006,Senhora de Oliveira,Zona da Mata,MG,Minas Gerais,Sudeste,SENHORA DE OLIVEIRA
3166105,Senhora do Porto,Vale do Rio Doce,MG,Minas Gerais,Sudeste,SENHORA DO PORTO
3166204,Senhora dos Remédios,Campo das Vertentes,MG,Minas Gerais,Sudeste,SENHORA DOS REMEDIOS
3166303,Sericita,Zona da Mata,MG,Minas Gerais,Sudeste,SERICITA
3166402,Seritinga,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SERITINGA
3166501,Serra Azul de Minas,Metropolitana de Belo Horizonte,MG,Minas Gerais,Sudeste,SERRA AZUL DE MINAS
3166600,Serra da Saudade,Central Mineira,MG,Minas Gerais,Sudeste,SERRA DA SAUDADE
3166709,Serra dos Aimorés,Vale do Mucuri,MG,Minas Gerais,Sudeste,SERRA DOS AIMORES
3166808,Serra do Salitre,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SERRA DO SALITRE
3166907,Serrania,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SERRANIA
3166956,Serranópolis de Minas,Norte de Minas,MG,Minas Gerais,Sudeste,SERRANOPOLIS DE MINAS
3167004,Serranos,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SERRANOS
3167103,Serro,Metropolitana de Belo Horizonte,MG,Minas Gerais,Sudeste,SERRO
3167202,Sete Lagoas,Metropolitana de Belo Horizonte,MG,Minas Gerais,Sudeste,SETE LAGOAS
3167301,Silveirânia,Zona da Mata,MG,Minas Gerais,Sudeste,SILVEIRANIA
3167400,Silvianópolis,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SILVIANOPOLIS
3167509,Simão Pereira,Zona da Mata,MG,Minas Gerais,Sudeste,SIMAO PEREIRA
3167608,Simonésia,Zona da Mata,MG,Minas Gerais,Sudeste,SIMONESIA
3167707,Sobrália,Vale do Rio Doce,MG,Minas Gerais,Sudeste,SOBRALIA
3167806,Soledade de Minas,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,SOLEDADE DE MINAS
3167905,Tabuleiro,Zona da Mata,MG,Minas Gerais,Sudeste,TABULEIRO
3168002,Taiobeiras,Norte de Minas,MG,Minas Gerais,Sudeste,TAIOBEIRAS
3168051,Taparuba,Vale do Rio Doce,MG,Minas Gerais,Sudeste,TAPARUBA
3168101,Tapira,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,TAPIRA
3168200,Tapiraí,Oeste de Minas,MG,Minas Gerais,Sudeste,TAPIRAI
3168309,Taquaraçu de Minas,Metropolitana de Belo Horizonte,MG,Minas Gerais,Sudeste,TAQUARACU DE MINAS
3168408,Tarumirim,Vale do Rio Doce,MG,Minas Gerais,Sudeste,TARUMIRIM
3168507,Teixeiras,Zona da Mata,MG,Minas Gerais,Sudeste,TEIXEIRAS
3168606,Teófilo Otoni,Vale do Mucuri,MG,Minas Gerais,Sudeste,TEOFILO OTONI
3168705,Timóteo,Vale do Rio Doce,MG,Minas Gerais,Sudeste,TIMOTEO
3168804,Tiradentes,Campo das Vertentes,MG,Minas Gerais,Sudeste,TIRADENTES
3168903,Tiros,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,TIROS
3169000,Tocantins,Zona da Mata,MG,Minas Gerais,Sudeste,TOCANTINS
3169059,Tocos do Moji,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,TOCOS DO MOJI
3169109,Toledo,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,TOLEDO
3169208,Tombos,Zona da Mata,MG,Minas Gerais,Sudeste,TOMBOS
3169307,Três Corações,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,TRES CORACOES
3169356,Três Marias,Central Mineira,MG,Minas Gerais,Sudeste,TRES MARIAS
3169406,Três Pontas,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,TRES PONTAS
3169505,Tumiritinga,Vale do Rio Doce,MG,Minas Gerais,Sudeste,TUMIRITINGA
3169604,Tupaciguara,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,TUPACIGUARA
3169703,Turmalina,Jequitinhonha,MG,Minas Gerais,Sudeste,TURMALINA
3169802,Turvolândia,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,TURVOLANDIA
3169901,Ubá,Zona da Mata,MG,Minas Gerais,Sudeste,UBA
3170008,Ubaí,Norte de Minas,MG,Minas Gerais,Sudeste,UBAI
3170057,Ubaporanga,Vale do Rio Doce,MG,Minas Gerais,Sudeste,UBAPORANGA
3170107,Uberaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,UBERABA
3170206,Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,UBERLANDIA
3170305,Umburatiba,Vale do Mucuri,MG,Minas Gerais,Sudeste,UMBURATIBA
3170404,Unaí,Noroeste de Minas,MG,Minas Gerais,Sudeste,UNAI
3170438,União de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,UNIAO DE MINAS
3170479,Uruana de Minas,Noroeste de Minas,MG,Minas Gerais,Sudeste,URUANA DE MINAS
3170503,Urucânia,Zona da Mata,MG,Minas Gerais,Sudeste,URUCANIA
3170529,Urucuia,Norte de Minas,MG,Minas Gerais,Sudeste,URUCUIA
3170578,Vargem Alegre,Vale do Rio Doce,MG,Minas Gerais,Sudeste,VARGEM ALEGRE
3170602,Vargem Bonita,Oeste de Minas,MG,Minas Gerais,Sudeste,VARGEM BONITA
3170651,Vargem Grande do Rio Pardo,Norte de Minas,MG,Minas Gerais,Sudeste,VARGEM GRANDE DO RIO PARDO
3170701,Varginha,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,VARGINHA
3170750,Varjão de Minas,Noroeste de Minas,MG,Minas Gerais,Sudeste,VARJAO DE MINAS
3170800,Várzea da Palma,Norte de Minas,MG,Minas Gerais,Sudeste,VARZEA DA PALMA
3170909,Varzelândia,Norte de Minas,MG,Minas Gerais,Sudeste,VARZELANDIA
3171006,Vazante,Noroeste de Minas,MG,Minas Gerais,Sudeste,VAZANTE
3171030,Verdelândia,Norte de Minas,MG,Minas Gerais,Sudeste,VERDELANDIA
3171071,Veredinha,Jequitinhonha,MG,Minas Gerais,Sudeste,VEREDINHA
3171105,Veríssimo,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,VERISSIMO
3171154,Vermelho Novo,Zona da Mata,MG,Minas Gerais,Sudeste,VERMELHO NOVO
3171204,Vespasiano,Metropolitana de Belo Horizonte,MG,Minas Gerais,Sudeste,VESPASIANO
3171303,Viçosa,Zona da Mata,MG,Minas Gerais,Sudeste,VICOSA
3171402,Vieiras,Zona da Mata,MG,Minas Gerais,Sudeste,VIEIRAS
3171501,Mathias Lobato,Vale do Rio Doce,MG,Minas Gerais,Sudeste,MATHIAS LOBATO
3171600,Virgem da Lapa,Jequitinhonha,MG,Minas Gerais,Sudeste,VIRGEM DA LAPA
3171709,Virgínia,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,VIRGINIA
3171808,Virginópolis,Vale do Rio Doce,MG,Minas Gerais,Sudeste,VIRGINOPOLIS
3171907,Virgolândia,Vale do Rio Doce,MG,Minas Gerais,Sudeste,VIRGOLANDIA
3172004,Visconde do Rio Branco,Zona da Mata,MG,Minas Gerais,Sudeste,VISCONDE DO RIO BRANCO
3172103,Volta Grande,Zona da Mata,MG,Minas Gerais,Sudeste,VOLTA GRANDE
3172202,Wenceslau Braz,Sul/Sudoeste de Minas,MG,Minas Gerais,Sudeste,WENCESLAU BRAZ
3200102,Afonso Cláudio,Central Espírito-santense,ES,Espírito Santo,Sudeste,AFONSO CLAUDIO
3200136,Águia Branca,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,AGUIA BRANCA
3200169,Água Doce do Norte,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,AGUA DOCE DO NORTE
3200201,Alegre,Sul Espírito-santense,ES,Espírito Santo,Sudeste,ALEGRE
3200300,Alfredo Chaves,Central Espírito-santense,ES,Espírito Santo,Sudeste,ALFREDO CHAVES
3200359,Alto Rio Novo,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,ALTO RIO NOVO
3200409,Anchieta,Central Espírito-santense,ES,Espírito Santo,Sudeste,ANCHIETA
3200508,Apiacá,Sul Espírito-santense,ES,Espírito Santo,Sudeste,APIACA
3200607,Aracruz,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,ARACRUZ
3200706,Atílio Vivácqua,Sul Espírito-santense,ES,Espírito Santo,Sudeste,ATILIO VIVACQUA
3200805,Baixo Guandu,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,BAIXO GUANDU
3200904,Barra de São Francisco,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,BARRA DE SAO FRANCISCO
3201001,Boa Esperança,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,BOA ESPERANCA
3201100,Bom Jesus do Norte,Sul Espírito-santense,ES,Espírito Santo,Sudeste,BOM JESUS DO NORTE
3201159,Brejetuba,Central Espírito-santense,ES,Espírito Santo,Sudeste,BREJETUBA
3201209,Cachoeiro de Itapemirim,Sul Espírito-santense,ES,Espírito Santo,Sudeste,CACHOEIRO DE ITAPEMIRIM
3201308,Cariacica,Central Espírito-santense,ES,Espírito Santo,Sudeste,CARIACICA
3201407,Castelo,Sul Espírito-santense,ES,Espírito Santo,Sudeste,CASTELO
3201506,Colatina,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,COLATINA
3201605,Conceição da Barra,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,CONCEICAO DA BARRA
3201704,Conceição do Castelo,Central Espírito-santense,ES,Espírito Santo,Sudeste,CONCEICAO DO CASTELO
3201803,Divino de São Lourenço,Sul Espírito-santense,ES,Espírito Santo,Sudeste,DIVINO DE SAO LOURENCO
3201902,Domingos Martins,Central Espírito-santense,ES,Espírito Santo,Sudeste,DOMINGOS MARTINS
3202009,Dores do Rio Preto,Sul Espírito-santense,ES,Espírito Santo,Sudeste,DORES DO RIO PRETO
3202108,Ecoporanga,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,ECOPORANGA
3202207,Fundão,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,FUNDAO
3202256,Governador Lindenberg,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,GOVERNADOR LINDENBERG
3202306,Guaçuí,Sul Espírito-santense,ES,Espírito Santo,Sudeste,GUACUI
3202405,Guarapari,Central Espírito-santense,ES,Espírito Santo,Sudeste,GUARAPARI
3202454,Ibatiba,Sul Espírito-santense,ES,Espírito Santo,Sudeste,IBATIBA
3202504,Ibiraçu,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,IBIRACU
3202553,Ibitirama,Sul Espírito-santense,ES,Espírito Santo,Sudeste,IBITIRAMA
3202603,Iconha,Central Espírito-santense,ES,Espírito Santo,Sudeste,ICONHA
3202652,Irupi,Sul Espírito-santense,ES,Espírito Santo,Sudeste,IRUPI
3202702,Itaguaçu,Central Espírito-santense,ES,Espírito Santo,Sudeste,ITAGUACU
3202801,Itapemirim,Sul Espírito-santense,ES,Espírito Santo,Sudeste,ITAPEMIRIM
3202900,Itarana,Central Espírito-santense,ES,Espírito Santo,Sudeste,ITARANA
3203007,Iúna,Sul Espírito-santense,ES,Espírito Santo,Sudeste,IUNA
3203056,Jaguaré,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,JAGUARE
3203106,Jerônimo Monteiro,Sul Espírito-santense,ES,Espírito Santo,Sudeste,JERONIMO MONTEIRO
3203130,João Neiva,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,JOAO NEIVA
3203163,Laranja da Terra,Central Espírito-santense,ES,Espírito Santo,Sudeste,LARANJA DA TERRA
3203205,Linhares,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,LINHARES
3203304,Mantenópolis,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,MANTENOPOLIS
3203320,Marataízes,Sul Espírito-santense,ES,Espírito Santo,Sudeste,MARATAIZES
3203346,Marechal Floriano,Central Espírito-santense,ES,Espírito Santo,Sudeste,MARECHAL FLORIANO
3203353,Marilândia,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,MARILANDIA
3203403,Mimoso do Sul,Sul Espírito-santense,ES,Espírito Santo,Sudeste,MIMOSO DO SUL
3203502,Montanha,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,MONTANHA
3203601,Mucurici,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,MUCURICI
3203700,Muniz Freire,Sul Espírito-santense,ES,Espírito Santo,Sudeste,MUNIZ FREIRE
3203809,Muqui,Sul Espírito-santense,ES,Espírito Santo,Sudeste,MUQUI
3203908,Nova Venécia,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,NOVA VENECIA
3204005,Pancas,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,PANCAS
3204054,Pedro Canário,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,PEDRO CANARIO
3204104,Pinheiros,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,PINHEIROS
3204203,Piúma,Central Espírito-santense,ES,Espírito Santo,Sudeste,PIUMA
3204252,Ponto Belo,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,PONTO BELO
3204302,Presidente Kennedy,Sul Espírito-santense,ES,Espírito Santo,Sudeste,PRESIDENTE KENNEDY
3204351,Rio Bananal,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,RIO BANANAL
3204401,Rio Novo do Sul,Central Espírito-santense,ES,Espírito Santo,Sudeste,RIO NOVO DO SUL
3204500,Santa Leopoldina,Central Espírito-santense,ES,Espírito Santo,Sudeste,SANTA LEOPOLDINA
3204559,Santa Maria de Jetibá,Central Espírito-santense,ES,Espírito Santo,Sudeste,SANTA MARIA DE JETIBA
3204609,Santa Teresa,Central Espírito-santense,ES,Espírito Santo,Sudeste,SANTA TERESA
3204658,São Domingos do Norte,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SAO DOMINGOS DO NORTE
3204708,São Gabriel da Palha,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,SAO GABRIEL DA PALHA
3204807,São José do Calçado,Sul Espírito-santense,ES,Espírito Santo,Sudeste,SAO JOSE DO CALCADO
3204906,São Mateus,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,SAO MATEUS
3204955,São Roque do Canaã,Central Espírito-santense,ES,Espírito Santo,Sudeste,SAO ROQUE DO CANAA
3205002,Serra,Central Espírito-santense,ES,Espírito Santo,Sudeste,SERRA
3205010,Sooretama,Litoral Norte Espírito-santense,ES,Espírito Santo,Sudeste,SOORETAMA
3205036,Vargem Alta,Sul Espírito-santense,ES,Espírito Santo,Sudeste,VARGEM ALTA
3205069,Venda Nova do Imigrante,Central Espírito-santense,ES,Espírito Santo,Sudeste,VENDA NOVA DO IMIGRANTE
3205101,Viana,Central Espírito-santense,ES,Espírito Santo,Sudeste,VIANA
3205150,Vila Pavão,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,VILA PAVAO
3205176,Vila Valério,Noroeste Espírito-santense,ES,Espírito Santo,Sudeste,VILA VALERIO
3205200,Vila Velha,Central Espírito-santense,ES,Espírito Santo,Sudeste,VILA VELHA
3205309,Vitória,Central Espírito-santense,ES,Espírito Santo,Sudeste,VITORIA
3300100,Angra dos Reis,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,ANGRA DOS REIS
3300159,Aperibé,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,APERIBE
3300209,Araruama,Baixadas,RJ,Rio de Janeiro,Sudeste,ARARUAMA
3300225,Areal,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,AREAL
3300233,Armação dos Búzios,Baixadas,RJ,Rio de Janeiro,Sudeste,ARMACAO DOS BUZIOS
3300258,Arraial do Cabo,Baixadas,RJ,Rio de Janeiro,Sudeste,ARRAIAL DO CABO
3300308,Barra do Piraí,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,BARRA DO PIRAI
3300407,Barra Mansa,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,BARRA MANSA
3300456,Belford Roxo,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,BELFORD ROXO
3300506,Bom Jardim,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,BOM JARDIM
3300605,Bom Jesus do Itabapoana,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,BOM JESUS DO ITABAPOANA
3300704,Cabo Frio,Baixadas,RJ,Rio de Janeiro,Sudeste,CABO FRIO
3300803,Cachoeiras de Macacu,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,CACHOEIRAS DE MACACU
3300902,Cambuci,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,CAMBUCI
3300936,Carapebus,Norte Fluminense,RJ,Rio de Janeiro,Sudeste,CARAPEBUS
3300951,Comendador Levy Gasparian,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,COMENDADOR LEVY GASPARIAN
3301009,Campos dos Goytacazes,Norte Fluminense,RJ,Rio de Janeiro,Sudeste,CAMPOS DOS GOYTACAZES
3301108,Cantagalo,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,CANTAGALO
3301157,Cardoso Moreira,Norte Fluminense,RJ,Rio de Janeiro,Sudeste,CARDOSO MOREIRA
3301207,Carmo,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,CARMO
3301306,Casimiro de Abreu,Baixadas,RJ,Rio de Janeiro,Sudeste,CASIMIRO DE ABREU
3301405,Conceição de Macabu,Norte Fluminense,RJ,Rio de Janeiro,Sudeste,CONCEICAO DE MACABU
3301504,Cordeiro,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,CORDEIRO
3301603,Duas Barras,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,DUAS BARRAS
3301702,Duque de Caxias,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,DUQUE DE CAXIAS
3301801,Engenheiro Paulo de Frontin,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,ENGENHEIRO PAULO DE FRONTIN
3301850,Guapimirim,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,GUAPIMIRIM
3301876,Iguaba Grande,Baixadas,RJ,Rio de Janeiro,Sudeste,IGUABA GRANDE
3301900,Itaboraí,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,ITABORAI
3302007,Itaguaí,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,ITAGUAI
3302056,Italva,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,ITALVA
3302106,Itaocara,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,ITAOCARA
3302205,Itaperuna,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,ITAPERUNA
3302254,Itatiaia,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,ITATIAIA
3302270,Japeri,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,JAPERI
3302304,Laje do Muriaé,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,LAJE DO MURIAE
3302403,Macaé,Norte Fluminense,RJ,Rio de Janeiro,Sudeste,MACAE
3302452,Macuco,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,MACUCO
3302502,Magé,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,MAGE
3302601,Mangaratiba,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,MANGARATIBA
3302700,Maricá,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,MARICA
3302809,Mendes,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,MENDES
3302858,Mesquita,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,MESQUITA
3302908,Miguel Pereira,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,MIGUEL PEREIRA
3303005,Miracema,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,MIRACEMA
3303104,Natividade,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,NATIVIDADE
3303203,Nilópolis,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,NILOPOLIS
3303302,Niterói,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,NITEROI
3303401,Nova Friburgo,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,NOVA FRIBURGO
3303500,Nova Iguaçu,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,NOVA IGUACU
3303609,Paracambi,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,PARACAMBI
3303708,Paraíba do Sul,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,PARAIBA DO SUL
3303807,Paraty,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,PARATY
3303856,Paty do Alferes,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,PATY DO ALFERES
3303906,Petrópolis,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,PETROPOLIS
3303955,Pinheiral,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,PINHEIRAL
3304003,Piraí,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,PIRAI
3304102,Porciúncula,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,PORCIUNCULA
3304110,Porto Real,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,PORTO REAL
3304128,Quatis,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,QUATIS
3304144,Queimados,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,QUEIMADOS
3304151,Quissamã,Norte Fluminense,RJ,Rio de Janeiro,Sudeste,QUISSAMA
3304201,Resende,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,RESENDE
3304300,Rio Bonito,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,RIO BONITO
3304409,Rio Claro,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,RIO CLARO
3304508,Rio das Flores,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,RIO DAS FLORES
3304524,Rio das Ostras,Baixadas,RJ,Rio de Janeiro,Sudeste,RIO DAS OSTRAS
3304557,Rio de Janeiro,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,RIO DE JANEIRO
3304607,Santa Maria Madalena,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,SANTA MARIA MADALENA
3304706,Santo Antônio de Pádua,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,SANTO ANTONIO DE PADUA
3304755,São Francisco de Itabapoana,Norte Fluminense,RJ,Rio de Janeiro,Sudeste,SAO FRANCISCO DE ITABAPOANA
3304805,São Fidélis,Norte Fluminense,RJ,Rio de Janeiro,Sudeste,SAO FIDELIS
3304904,São Gonçalo,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,SAO GONCALO
3305000,São João da Barra,Norte Fluminense,RJ,Rio de Janeiro,Sudeste,SAO JOAO DA BARRA
3305109,São João de Meriti,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,SAO JOAO DE MERITI
3305133,São José de Ubá,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,SAO JOSE DE UBA
3305158,São José do Vale do Rio Preto,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,SAO JOSE DO VALE DO RIO PRETO
3305208,São Pedro da Aldeia,Baixadas,RJ,Rio de Janeiro,Sudeste,SAO PEDRO DA ALDEIA
3305307,São Sebastião do Alto,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,SAO SEBASTIAO DO ALTO
3305406,Sapucaia,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,SAPUCAIA
3305505,Saquarema,Baixadas,RJ,Rio de Janeiro,Sudeste,SAQUAREMA
3305554,Seropédica,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,SEROPEDICA
3305604,Silva Jardim,Baixadas,RJ,Rio de Janeiro,Sudeste,SILVA JARDIM
3305703,Sumidouro,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,SUMIDOURO
3305752,Tanguá,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,TANGUA
3305802,Teresópolis,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,TERESOPOLIS
3305901,Trajano de Moraes,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,TRAJANO DE MORAES
3306008,Três Rios,Centro Fluminense,RJ,Rio de Janeiro,Sudeste,TRES RIOS
3306107,Valença,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,VALENCA
3306156,Varre-Sai,Noroeste Fluminense,RJ,Rio de Janeiro,Sudeste,VARRE SAI
3306206,Vassouras,Metropolitana do Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,VASSOURAS
3306305,Volta Redonda,Sul Fluminense,RJ,Rio de Janeiro,Sudeste,VOLTA REDONDA
3500105,Adamantina,Presidente Prudente,SP,São Paulo,Sudeste,ADAMANTINA
